x, y
1995.7512116316639, -0.4009287984747636
1996.9531510064983, -0.3513932420004263
1998.0549265379282, -0.280185717178203
1999.2568659127626, -0.20897842856014476
2000.2584814216477, -0.14705892391618192
2000.9596130420396, -0.08823534726358417
2002.4620363053675, -0.026315842619621332
2005.1663989435297, 0.017027857871985685
2007.470113849794, 0.05108353818533218
2010.4749603764499, 0.0913313106855741
2012.9789991486632, 0.14396279515127652
2015.4830379208763, 0.18730649564288349
2019.189016067924, 0.2616099484564719
2022.394186460529, 0.3359131650658953
2026.1001607867165, 0.38854488573576274
2028.7043634023344, 0.3978326697098582
2030.907914465194, 0.40092883390538836
2035.0145441649997, 0.4442722981928303
2036.8174474959612, 0.4659442665407163
2039.0210062005408, 0.48142414270170697
2043.8287560581584, 0.5061918028367931
2048.336025848142, 0.5340557452694918
2051.0403923071644, 0.5340557452694918
2053.6445911019223, 0.537151673260857
2056.849757673667, 0.537151673260857
2061.156707418562, 0.5557274774132128
2064.562201677116, 0.5588235235066605
2068.668823735202, 0.5588235235066605
2072.5751257481984, 0.5340557452694918
2075.880452342488, 0.5185757510064186
2079.3861066235863, 0.4999999468540629
2081.990305418344, 0.4999999468540629
2085.596127363707, 0.48142414270170697
2087.8998384491115, 0.46284833854935115
2090.403877221325, 0.4535603183710907
2092.607435925904, 0.45665624636245583
2095.3118023849265, 0.44117637020146516
2097.615505828611, 0.41640871006637903
2101.3214954382383, 0.3978326697098582
2103.4248788368336, 0.40092883390538836
2106.2294053184005, 0.37925686555750227
2108.833611754878, 0.36068106140514644
2111.5379705721803, 0.3575851334137813
2113.340881544862, 0.3575851334137813
2115.3441125626327, 0.3575851334137813
2119.6510565762374, 0.3235294531004348
2121.3537998846546, 0.32043328890490463
2123.7576709926034, 0.3235294531004348
2126.4620450933453, 0.3235294531004348
2128.465276111116, 0.3173373609135395
2131.5702750185965, 0.3142414329221743
2133.873993745721, 0.3142414329221743
2137.0791603174657, 0.3018574847525487
2139.082391335236, 0.3018574847525487
2141.486277726625, 0.29256970077845335
2144.190636543927, 0.2832816806001929
2146.794827696965, 0.2801857526088277
2149.399034133443, 0.27089773243056736